Timestamp,AlertId,IncidentId,EntityId,Severity,AlertType,Suppressed,AckedAt,AckedBy
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0601,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0621,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0641,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0661,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0681,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0701,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0721,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0741,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0761,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0781,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0801,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0821,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0841,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0861,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0881,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0901,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0921,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0941,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0961,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-0981,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1001,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1021,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1041,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1061,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1081,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1101,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1121,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1141,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1161,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1181,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1201,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1221,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1241,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1261,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1281,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1301,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1321,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1341,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1361,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1381,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1401,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1421,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1441,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1461,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1481,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1501,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1521,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1541,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1561,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1581,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1601,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1621,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1641,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1661,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1681,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1701,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1721,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1741,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1761,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1781,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1801,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1821,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:23Z,ALT-INC-2025-08-14-0042-1841,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-01,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0002,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0022,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0042,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0062,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0082,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0102,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0122,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0142,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0162,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0182,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0202,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0222,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0242,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0262,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0282,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0302,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0322,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0342,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0362,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0382,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0402,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0422,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0442,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0462,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0482,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0502,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0522,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0542,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0562,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0582,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0602,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0622,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0642,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0662,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0682,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0702,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0722,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0742,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0762,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0782,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0802,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0822,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0842,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0862,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0882,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0902,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0922,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0942,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0962,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-0982,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-1002,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-1022,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-1042,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-1062,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-1082,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-1102,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-1122,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-1142,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-1162,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,LOSS_OF_LIGHT,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-1182,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,SERVICE_DEGRADATION,true,,
2025-08-14T03:22:24Z,ALT-INC-2025-08-14-0042-1202,INC-2025-08-14-0042,LINK-SYD-MEL-FIBRE-02,P1,BER_THRESHOLD,true,,
